observed_response_value,average_of_predicted_response_values,standard_deviation_of_predicted_response_values
-0.812557,-0.5383533130009105,0.811336411028214
0.020374779,0.3073078281093818,0.8175121791951542
0.39160165,-0.11260822480653136,0.8076063464027744
0.016383063,0.1027647389596052,0.8362717270080547
0.3077763,0.11460958626192433,0.85732543584356
1.2092321,-0.17907321818009866,0.7801108608473193
0.09887797,0.24827355765820167,0.8108300473478621
-0.18719278,0.39973851740695937,1.1781871244108555
-0.8963824,-0.21469743341002265,0.7774564278906609
-0.3561743,0.2244344897668382,0.797076037504005
-1.1711435,-0.5632117800533901,0.8264359110709346
-0.3362157,0.3890505624651582,0.9013528117151366
0.14544775,-0.038150159509813895,0.8283940151970257
0.54860806,0.4338946885589107,0.9280902591051216
-0.2943032,-0.35185521209657683,0.810059323910147
0.7495229,0.49137945439913083,0.9841736832012414
0.42087412,0.18890383969312105,0.8146774524956993
-0.9855299,-0.18916895407836576,0.8347692750691335
-0.18852325,-0.6906227386174297,0.7964027451487788
0.3204167,0.29084078199142116,0.7803032738348571
0.05164326,0.0011895312692904376,0.7876581760072802
1.6975484,0.5186217616025282,0.7610777238522246
0.57921094,-0.08301430409807398,0.8005851087285744
0.9018724,0.6495486729688869,1.495348858874335
-0.004905656,-0.023628930033935795,0.8124182960595125
1.5857812,1.2247008694985078,1.0470506926207905
0.54727757,-0.4196778976308994,0.8456024203096546
-0.5990017,0.1640849781779304,0.7982655743099355
-1.560333,-0.7167990682327773,0.798125141267624
0.68099886,-0.10234137680898799,0.8694957227742478
0.27916938,0.20535655468696856,0.8608559840697042
-0.3415379,-0.36850785559912963,0.8142788192262541
2.0235362,-0.12806838022533873,0.8180987401536381
2.0188792,1.1510116222023166,1.0452388719354906
0.9584213,1.4947689038742964,0.9793055445241231
-0.5783779,-0.25981675978112984,0.8049407503896572
0.7521842,0.3862116726953797,0.8666670562752111
0.0070691695,0.058922635022081546,0.8513193967545971
-0.65887713,-0.30578376441669963,0.8335078832399327
-0.25438604,0.0002793428373711415,0.7785225716676092
0.082911424,-0.6947554787148694,0.7925161594390704
-0.09604922,0.46703767512416927,0.8182684845916754
0.68232965,0.40991322677126274,0.9853354127505317
-0.5557584,0.7188827426552399,0.9250110386030338
-0.33754617,-0.20282851406077299,0.7822251205751941
0.44881582,0.8481329681158079,1.0939288278204564
1.5811243,-0.42687410002676274,0.8168095398813137
-0.2756751,-0.5684591518648983,0.7917304620653528
-0.33422002,0.20823837090050482,0.7798187310021876
0.009730418,-0.06595661270823382,0.7982894698056878
-0.47725523,0.23048565400854532,0.86582583644802
-1.1305615,-0.4670991184156145,0.7894226895211816
-0.2903115,0.12042520006558918,0.8160052374908908
1.031602,-0.19841499658507103,0.8383065742467778
-0.6316007,-0.348892525220628,0.8139151677790895
0.12415872,0.37102396130234455,0.9125414098954203
-1.1970896,0.2083876915146003,0.7762926818349338
-0.96357566,-0.5537420049518867,0.8030015360067069
-1.0886487,-0.3573679223378471,0.7890259686284413
-0.20116362,-0.833431915421119,0.7608660806600579
0.27118596,0.054496603772810445,0.8131026598829396
-1.1239085,-0.4811489873402292,0.8014322238710991
-0.28631976,0.483161005879895,0.8581107635403942
-0.92964655,-0.37083349254705383,0.797752710282637
-0.40407455,0.5774605294783857,0.8811847988858492
1.2032447,-0.06906394846616178,1.0128220281786176
-0.8424947,-0.519948659767729,0.8150650563414557
-0.75068593,-0.21071457047890824,0.833981118512051
0.33305705,-0.06373581408060723,0.7866504199982896
-0.6415798,0.10514640458926892,0.8036862249719521
-0.5650723,-0.32102576927397397,0.7951521253208466
-0.7659872,-0.776296377236344,0.7706616556948422
-0.21979141,-0.06809476286719601,0.8195128093535661
-1.1771309,-0.8354911891246986,0.7682866023868411
0.3284001,-0.3488905513734739,0.8236811564354706
-1.0247815,-0.6919912632008746,0.8459277642897047
0.5752193,1.3970205264880684,1.0131475490916109
-0.63692284,-0.7004754911108576,0.7955484886795255
-0.6362576,-0.20248682734153411,0.7631822405122085
0.24989691,0.3603063962245511,1.1290509090842165
0.05962637,0.115540287275929,0.9821159349616078
-0.72540516,-0.34490809071303247,0.8604171030974259
-0.4426606,-0.2680068195758749,0.7837955549892968
0.6058222,0.6776150485146677,0.8446020733461252
-1.6002495,-0.16552149943429287,0.844215828651833
-0.22378312,-0.3325112584305633,0.8799072136137509
-0.32357535,-0.12092735302927386,0.8112449079155271
-1.2429937,-0.43716709088987554,0.7833765249422231
-0.34020743,-0.3369408097115446,0.7848361029007672
-0.7147608,0.6488920391477414,0.8271687771787988
-0.88507247,-0.09525023019095448,0.8051660550244583
-0.049479745,0.14660070257530564,0.8369795118790476
-0.8418295,0.6994458407303878,0.9053375940744021
-1.5476925,-0.6650224629901654,0.9103949116889792
-0.5517667,-0.5133472834646629,0.7905993218241246
0.6623711,0.13666103947070102,0.7896965196075139
0.1707285,0.22606619869636005,0.822670831147238
-0.6868188,0.04351218177602242,0.8646726304647995
0.0077344025,-0.6867731756454634,0.7938498150740108
0.024366492,-0.3441405627750427,0.9631291578528566
-0.6522242,0.41036007502687166,0.7954513708632662
-0.019542048,0.045409768450956636,0.7836255695106604
0.5053647,0.6590725976665162,0.8207217442860608
0.9291488,0.06712590627524698,0.8257301699965932
2.1918523,-0.43635279592100057,0.8714663440162842
0.061622385,-0.6403210924635028,0.7798106285161035
1.7693988,0.3595672360044517,0.9076994983010919
0.89987636,-0.571613383514192,0.7943906112583993
-0.17987458,0.15727639165403312,0.810359587637301
-0.41738015,-0.0849759527900938,0.7897035411411624
1.0681926,1.2296219171118887,0.9620396347934778
0.15675767,1.0268370116193088,1.2288756797487945
-0.39875203,0.1410876294173861,0.7971346371946226
1.5199184,0.36201815139745447,1.0109905478357228
0.92249584,0.27922815100926174,0.8126536963625663
0.02170556,0.005134986693014171,0.7705912031334837
1.9756359,-0.054507097381370315,0.774569853512725
-0.62228644,0.35233814054892465,0.823345443346436
-0.360166,-0.12642439812740572,0.8303172116437082
-0.41738015,-0.2540006862800579,0.7741042050905127
0.09688226,0.30243037436931053,0.8146773170291904
-0.73139256,0.5642381336706225,1.2868838061707293
0.031019455,0.4094204282808362,0.851901922651567
-0.3435339,0.45975846573666596,0.8848130958038407
-0.18785802,0.04653793017704795,0.8073402408275744
-1.4325991,-0.4107579360827276,0.7800419539769309
-1.0507275,-0.5314826487759495,0.7956247824697309
0.3995851,0.9022707942694976,0.9273584167753627
-0.026859926,0.02859123190720669,0.8973839861315092
-0.1725567,0.20876202261753235,0.8627934399680832
-1.013472,-0.4170287022510884,0.9383784080395372
0.29846242,0.7765688856246652,1.0091945419325805
-1.4731808,-0.25364299266360785,0.9906236692421155
1.0036603,0.8623028176204908,1.0350164403224746
1.6722678,1.2858908047237698,1.0582989100394993
-0.45729697,-0.616144399555606,0.8291151844447602
-0.3415379,0.28794468866975903,0.7869719066674044
-0.14661072,-0.092150237355988,0.9261412832426108
3.4658656,1.6072151680027988,1.0038089292755965
-0.403409,-0.3071296099932323,0.8772086544352952
0.07226674,-0.21211018556841763,0.7784338934231676
0.9524335,0.02552597545850094,0.7905763854966338
-0.35351303,-0.7331490558597662,0.7890457338550287
2.5118525,0.32408460949968354,0.7928069852030661
-2.0193765,-0.6581191186079781,0.7841191107610609
1.2790867,-0.20674670166675763,0.844818211383331
-0.65422016,-0.3222597621381897,0.8466785328904253
0.10420046,0.14606086305893842,0.8388219911421728
-0.83983344,-0.33027517322034006,0.8569112275637603
1.9816234,0.5189496465670794,0.900764319406905
-0.622952,-0.16019689067021786,0.8958054678234662
-0.2962989,0.23577960764740202,1.151156651920864
-1.4113101,-0.6659895759868283,0.8239472718666404
2.0933907,0.7815318434013643,0.8619852038096285
-1.2609563,1.0382271295164345,1.1503676486326784
-0.8431599,-0.5749564500124541,0.8091080157506776
0.2997929,0.5175220815209816,1.0597049211643927
0.27251643,-0.2267623827202603,0.8059366010821324
-0.48923036,-0.5093317410075193,0.7837107577022903
0.6444085,-0.47984950212872934,0.817205611550657
0.1521004,0.19643889501165981,0.8168328162422216
-0.504532,-0.7631418505892648,0.8063684594289641
-0.8757586,-0.04808423639254111,0.7827891065139064
-0.9482743,-0.17089353342657557,0.7973875349920835
0.33571798,-0.5412229522101345,0.8044822219753074
0.7395438,0.19004659759664702,0.7892566843845663
-0.72740084,-0.6068574577943724,0.8039782987244504
-0.3561743,-0.27118957515780956,0.7711770626007971
0.3789613,0.3180129288187347,0.9149534369552919
-1.551684,-0.2970122601629404,0.9537439104386072
0.62311953,-0.22419879372892743,0.771270346305348
1.2405003,-0.4158815819317728,0.805386805936446
-0.2962989,-0.2545356265412615,0.8450613240013402
-0.09604922,-0.5744612544945947,0.803830676306135
1.0409162,0.8463545946100605,1.1142399763697357
-0.6934718,0.08693986926997326,0.8555419377815046
-0.7586693,0.2854576736634548,0.7709944365950274
0.23725654,-0.5896052143128091,0.8675579238167666
-0.46594563,0.31737871165748993,0.8846941832180587
0.4388367,-0.009014356182602027,0.8025567029563418
-0.8491474,-0.23032159971575158,0.789130999760224
-1.4352599,-0.7029799588125858,0.8650008080521019
-0.19850269,0.6364027031197176,0.9727652878117712
-1.1711435,-0.5127523613582005,0.7993881645341839
2.3302307,1.202833854265663,1.0623827344933585
-0.57106006,0.28217080728821103,0.9177448588557464
-0.021537745,-0.22148190181941813,0.7911988520865372
-0.8491474,0.11469200652889634,0.8225387137522706
3.1372166,1.6179458259187471,1.0045570642887662
1.3003757,-0.7958189302620641,0.7832186206604889
0.20731884,0.20700258876270963,0.7991137272968595
-0.28498897,-0.12633705798297384,0.8205557901815643
0.74619645,0.2509971235496508,0.9047331690258692
1.4281096,0.5561463395951197,0.897060458453359
-1.3727237,-0.09403339681743371,0.8002941114699056
0.16939773,-0.25119204861232913,0.8256876915354633
0.5279842,-0.007643005926338599,0.84471993016066
-2.9407911,-0.9375814507624854,0.7688938227369024
0.85264164,0.11750921397622544,1.004585509761168
0.24124826,0.22061553115093738,0.9401774002829026
0.01837908,0.6562941462848206,0.8228954166229753
-0.88706845,-0.8639896401231361,0.7943975931716285
0.9025376,0.23108947141383251,0.7970099911769861
-1.1239085,-0.15032940895653785,0.8655204941301802
0.08490712,0.06941653687355162,0.9292111741604685
-0.6023282,-0.6325593953339244,0.8834024249251688
0.05164326,-0.39778999501402856,0.7975107726308546
-0.53779584,-0.0692404275297802,0.8872959011433543
-0.4207063,-0.8445229842673482,0.7671903946868793
-0.8910602,0.06527805221375241,0.8516242767467189
-0.3561743,-0.22474058628665594,0.8723158966216786
0.10952264,0.6128320913864909,0.7845886189485595
1.621041,0.7545313250768906,0.9436819856756693
-0.18320106,0.083382609505139,0.7528265174944749
-0.49588335,-0.5803492576339534,0.8565674084332608
0.80939835,0.08079935447623429,0.8241034922968401
-0.18652755,0.19309205714761515,0.8949312440330189
-0.42137188,-0.12560026861685017,0.7796361767717864
-0.18652755,0.06688104808812717,0.7676574789599298
-0.3355505,0.9439276251419045,0.9558957074554251
1.4886502,0.4052364661200965,0.9480450129787039
0.54461634,0.04965185725970843,0.8163826196492132
1.6582968,0.22061975796599262,0.8607704752471304
-0.7633263,-0.09391179822511034,0.8305879727515372
-0.11268131,-0.46785913877454854,0.7838066805358213
-0.63825333,0.5124417606865421,1.0434986472533885
1.5225796,0.8767863219836304,0.9075948305360405
0.07625846,-0.09528921608394125,0.967820758331654
0.34370142,0.22523779533024407,0.7908231280920365
0.93513626,0.33435382447691275,0.8813569716153384
-0.9123492,-0.6373683315999117,0.8238783592173139
0.9125167,0.07904581870815948,0.8373075537993729
0.4321837,0.4025828220945879,1.033858851569189
1.0701883,0.71580303620836,1.004292460328529
0.07692369,0.6742407995127774,0.8126910353270057
0.50336903,0.07469655468291345,0.7925028180801479
-0.7985862,-0.12065865501727573,0.8323254802512093
1.4001678,0.21574404026374328,0.8351627296033377
0.6816641,-0.02692620630426258,0.9115840741846389
0.2046576,0.05916484259136271,0.9094372767016883
1.3881928,1.1377930169730417,1.0712453219305147
-1.0061537,0.47519987104363337,0.9491979936007234
1.5777978,0.5682305907457148,0.7688280022301371
0.7388786,0.8165426856180729,0.98388136407964
-0.50386643,-0.20382956862915305,0.7844693149383731
-0.49455255,-0.07228940352410201,0.7886115337221679
0.27251643,0.14858349300642096,0.873818104529742
-1.9215807,-0.22651271379592988,0.8015198303461939
0.9025376,-0.3624028887244897,0.8030949421784296
0.5525997,0.3102069106550641,0.8030252499461401
0.31243324,0.5082352478233124,0.8139429617094056
0.33239183,1.5918007305300714,1.0108110474788927
0.8725999,0.589275237954365,0.8615407413636834
-0.6116421,-0.18467399122547248,0.8509725439565662
-0.40207854,-0.25771071956230973,0.8627525850596187
-0.40806624,-0.24442643030826286,0.8183083997386292
0.34037492,-0.1462164039492381,0.8225133420021106
-0.08008268,-0.183985845315223,0.8126503458275744
-1.1352184,-0.1120100027723576,0.7614368379299293
-0.06345059,-0.7925526948593042,0.7812005001246047
-0.11534256,-0.141898810632743,0.889116252555406
0.03234992,0.620828002630474,1.2375131367668404
1.3908539,1.136468737886795,1.1290133926234043
-0.55509317,-0.2663157643654595,0.8169480834828267
-0.35950047,0.10847643354414035,0.8035760662554642
0.5439511,0.2011347779590193,0.8227265219428936
0.45347276,1.3282202679289954,1.0558676460725118
0.12548918,0.2215828371479041,0.9040945045225441
-0.066777065,0.22719570742399137,0.7581498566236383
-1.7812061,-0.8204742120427794,0.7859417094805247
-0.56573784,-0.23186980933369894,0.7791783859011682
-0.32956308,0.1727207973279389,0.8026559198467075
0.19667448,0.13188164326467341,0.8463737666585524
-1.1511849,-0.16184857502349814,0.797233505968088
0.12681997,0.20335387545232939,0.8059350491105911
-0.34419915,-0.09559168663886722,0.9302009486282351
0.8572986,1.1095775642360863,1.0963799980332432
-0.1632428,0.10900350507282672,0.7945067558051502
0.697631,0.08958261154419693,0.8711602640624118
-0.12332567,-0.12014807414088889,0.84274300721828
-1.3348025,-0.49211135759669605,0.8350953134014623
0.19867018,0.24522594141152665,0.8716385788883084
-0.14328423,0.007350416079751558,0.7755014096238233
2.9516032,0.83095216585592,1.0732289092842873
0.7009575,0.40204769622895226,1.007568652704131
0.4920591,0.19841119302227553,0.9759215488955892
0.21530227,0.0659244651943577,0.7827827604237504
-0.12332567,-0.22189267168774332,0.8213501727608297
0.38894072,0.06058027661208702,0.7888037404902175
-0.038835067,-0.4575011837777717,0.827533639542051
-1.0700208,-0.8071366629685964,0.7739245428537378
-0.3169227,-0.4209404806544611,0.7900201545105315
-1.0088149,-0.35089416489725317,0.8921130238146852
-0.29962537,-0.4863304260616291,0.8644775561380158
0.03501117,0.5070383147903985,1.0170149036217018
-0.767318,0.12874799844719295,0.8384436008778395
0.12482395,0.5037416794545886,0.8837535375176596
-0.7706442,-0.7829822444331462,0.7715089699598945
0.68565583,0.5849981823058915,0.8976026430408336
-0.6881496,0.28429814085379007,0.9509914661107014
2.4193783,0.517663343433643,0.927765960483585
1.3921845,-0.26828249497743445,0.8491791778691519
-0.38145474,-0.2384305424684437,0.8530084158627508
-1.650811,-0.5427158108882971,0.8359514344970359
-0.069438,-0.6167394081048333,0.8111748185611696
-0.122660436,0.6107658572034581,0.8531816013619964
-0.94428265,-0.8258538812840517,0.7854261880840051
-0.0468185,0.04955417862273689,0.7863636264029158
-1.2143868,-0.43537712495575814,0.7967456294554826
3.1465304,0.6544031548055758,1.0568101254190185
-0.19850269,-0.6317525043766073,0.788529909011257
-0.13064386,-0.06426830388901564,0.8109750552047365
0.6623711,-0.5356997185549949,0.8391305753298116
-0.86178774,-0.7638087339713645,0.7832787776086134
-0.4479831,-0.14371223702705183,0.8018063395875823
-0.5145111,0.41559125856724455,0.7640236283925721
1.3442843,1.1282833844139188,0.9917626474315459
-1.6807487,-0.7484313929638543,0.8032970873749175
-0.431351,-0.39095154595409043,0.7979872415081997
-0.96490645,-0.18241852950047796,0.8941035394396569
0.8293566,-0.24249517287261224,0.9423679854288338
0.2419135,-0.11434969815904819,0.8367835772747684
-1.937547,-0.8242045337243527,0.7893689733762873
-1.0646987,0.33712606733403006,0.9167402394338589
0.7388786,-0.32213274340927267,0.7981671708438048
0.42286983,0.3163885135343268,0.7993739751046649
-0.026859926,0.26437472859865924,0.8736601404540697
-0.4280245,-0.5188545252536737,0.8313397743389106
-1.2802496,-0.3571148640497555,0.7849681971877215
-0.6076504,-0.6003757570314222,0.8213468079652811
-0.7320581,-0.17688740488596402,0.7982097694088444
-0.15459415,-0.7501540241109479,0.7996222293412509
-1.0141371,-0.3759449858143201,0.8187396019889638
1.0016646,-0.8047114908022018,0.8163903183530592
1.4061553,0.6692828541635841,0.7990969879134925
1.355594,0.17214303683208731,0.8874962225297492
-0.41538414,-0.5556906548474195,0.8176008828319435
0.5632441,0.05926401890845999,0.7971914174804169
-0.035508588,0.3293435161607618,0.8469925417067685
-1.286237,-0.7213714446199089,0.8641424182492684
-0.2118083,-0.13129324444942586,0.8117608385559408
-1.0819956,-0.2128190725837668,0.7865622111872898
-1.1784617,-0.13157299489318824,0.8148890853509917
0.764159,0.3360602114871541,0.799567132528275
0.15675767,-0.472878179107809,0.7781429981710006
-1.2330146,-0.41675365323100433,0.8099554669710582
-0.793264,-0.7207015731843595,0.8116133605190992
-0.022868529,0.03493425188429267,0.8651263318551434
-0.767318,-0.38565807683244707,0.7888784480118993
2.4666133,0.9376972712370711,1.1666094758641672
-0.45929268,0.04309571089960803,0.8181755464790015
0.10486569,0.18644497415646175,0.8541892944319399
-0.3827855,0.7781627685098403,0.9958311476601973
-0.006236439,-0.07054630971404438,0.8021642561709726
-0.058793638,-0.6040883252469014,0.7876353750554523
0.6191278,0.08043787071616088,0.8384436881861695
1.0362589,-0.01189591552832717,0.776064957797633
1.2923923,0.09065808179427803,0.7878353505094235
-1.1385446,-0.6406135354372658,0.8014491306361277
0.98968947,1.8482885837860674,0.9532183642189744
2.4759274,0.2706274900082991,0.8470916401699328
1.4547209,-0.438400184223461,0.7892594107172874
-0.07342971,0.873313095736495,0.9923229432458247
2.4499812,0.6700583923315379,1.0117827668398787
-0.12997863,-0.8001042104344682,0.7673582334468482
0.5479428,0.6097334196601488,0.7855124362658945
1.3382967,0.40021252016372144,0.8329952961743248
-0.55376273,-0.10226983990459056,0.8040943488256622
0.75883687,0.4437852747679442,0.8355477912406012
1.0349284,0.5820364402278831,0.7833456783220552
1.0948038,-0.13681448052109835,0.8280726990087288
-0.8052388,-0.22330614506165428,0.8524181574540123
0.5200011,0.307396848512599,0.8197500697230427
-0.5610806,-0.11616477973948115,0.8257313349579237
0.08424189,-0.29674732730825787,0.7808416651082715
1.1433693,0.7306252764167218,1.2641193345941404
0.1820381,-0.07318433887633488,0.7992184365499713
-0.2477334,0.668783054280868,1.1280052249077457
-0.573721,-0.712932209077397,0.7896964783070586
0.2006662,-0.0514618624598011,0.7771412126523212
-0.29563367,0.11886338961478644,0.8951174337747033
-0.47592476,-0.10746733805967461,0.8267553161549176
0.94311965,0.11872620548716707,1.0345303951701592
-0.17787889,0.2031553901509915,0.9539708578857335
0.3397097,0.4361556424390101,0.8927083055787975
1.724825,0.09601519758793267,0.857991257800636
0.23792177,0.7673147037733581,0.7961927120370519
-0.11800349,-0.6444717746745526,0.7954331735891345
0.3862795,0.243131293462258,0.8976767964206043
1.6822469,0.5106346225959677,0.9650978382799263
-0.57704747,0.04580300939971349,0.8080255967724688
-0.73471904,0.2707671668543587,1.001724933367577
-0.3561743,-0.11428454327455805,0.8036578526279795
-0.21912618,0.3948766460677127,0.7886728694709022
-1.4339296,-0.8632443275436494,0.7551270968927735
0.03501117,0.4187265674189743,0.7941083588309475
1.6356773,0.3094600762473789,0.8748020625130398
-0.95027006,-0.11688329060080797,0.940278147403343
0.19201754,-0.4674732526477589,0.8639506742031184
-0.17388716,-0.5764216631621679,0.7825721315482544
-0.95625776,-0.12468713032035089,0.8359384035064348
0.8932237,0.694590816696697,0.8411831080096628
-0.11800349,0.10918000378765871,0.9186455119222747
-1.0447401,-0.3976632728322325,0.8086143690665744
0.9404587,-0.055470795246182,0.8904353162573828
1.4700223,1.898661417939306,0.9420385615094995
0.18669504,-0.5559485147332657,0.7968484070409454
-0.9323075,-0.4721054255091163,0.8180188158985618
1.6330162,0.7473278879109082,0.9021947416841549
-0.49255684,-0.6395288586445066,0.7872808619048023
1.5432034,0.5508099153599769,0.882233642688422
-0.1891888,-0.5274982072044863,0.799021226982196
-0.17122592,0.03475847392178155,0.8030041413846616
-1.1092725,0.08401374932035682,0.9070716298886946
-0.7293969,-0.6151988166606014,0.8879412474608467
-1.0028273,-0.4469874419089681,0.819459323817514
-0.4632844,-0.37652667105581106,0.8016225274068426
-0.16923022,-0.2971684024264317,0.823401038033138
0.5007078,0.37913467034984094,1.029450129505383
-0.09272274,-0.42736194826773233,0.8160480845553755
-0.5557584,-0.6179622367452837,0.8089840247100816
-0.16989546,-0.13338763113185645,0.7905543950324606
0.19600925,-0.0906357028037998,0.7987902224752039
-0.16923022,0.23147397427806463,0.79728547286738
-0.12798293,0.14884658509024032,0.8410267569260663
-0.048814196,-0.41274324636212506,0.8613319132757055
0.74885774,-0.10473373748549797,0.7810502524132816
-0.057462856,0.3835863580229683,0.7836828103619726
-0.7353843,-0.5837589938337,0.8095218671090665
-0.43401194,-0.1609118781647135,0.7836047570639294
-0.23642349,-0.02538590389767054,0.779321348907338
-0.7786276,0.1986232154511731,0.908923358933232
-1.0746778,-0.3348192907487678,0.7850146577719314
-1.4073184,-0.43509638493095576,0.799268419681424
-0.57305574,0.18589812382467177,0.8489830239314049
1.3688996,-0.012006067477811364,0.8342703926305206
-0.8458212,-0.7467098168683189,0.7857830372327146
0.2612065,0.4593925316534425,0.8239513621183218
0.2345953,1.1335935239537622,1.2499176999424382
0.04099858,-0.36089799051746074,0.8114693411714178
-1.2230355,-0.6743951823201233,0.8472683215005079
-1.3733889,-0.4403845406207287,0.8262708763305101
-1.0427444,-0.23709751385984643,0.8410916550421311
-1.4365908,-0.74491697761644,0.8107757369295805
-0.84116393,-0.07156290979152045,0.8704822186561726
-0.21513446,-0.3104111274380105,0.8017217196523008
-1.0879834,-0.6446146341364373,0.827639074691376
0.025697276,-0.043747085300884274,0.8197170724034084
-0.13929252,0.19997791964249748,0.7956139705839774
1.5432034,-0.06556721536329688,0.9761337705276132
-0.21513446,0.46387319294383916,0.7635860073630266
0.06361809,0.220105032004364,0.8654941826993292
0.32440838,0.1917908879831727,0.8214236417964971
0.81139404,0.487461668590342,0.9917227563237829
0.062952854,0.09760917455866941,0.8573990863535168
-0.95958424,0.22405766382516362,0.8850021099485714
1.1446998,-0.7793990129017065,0.8065246350521577
-1.1831187,0.3415161910990367,0.8946743683739296
-0.48457342,-0.008070564680016932,0.7665812128173002
-1.5816216,-0.32878181883102797,0.8320105211853698
0.12881567,-0.2096387584646505,0.7744235652557043
0.062287617,0.0039956661401696104,0.8435280712136296
