observed_docking_score,averaged_predicted_docking_score,belongs_to_lowest_10_percent
-6.606,-6.2433414216465195,0
-7.778,-5.898493651973227,1
-7.186,-5.907238160486979,0
-5.193,-5.549685673147495,0
-6.503,-5.499263728196678,0
-7.011,-5.5880541359333025,0
-6.275,-5.853062155624827,0
-5.541,-5.6678530318402425,0
-5.872,-6.396463419812864,0
-5.04,-5.50237986166431,0
-3.682,-5.77098340725285,0
-7.415,-6.012867464893906,0
-5.381,-5.334194852162044,0
-4.753,-6.08561468276681,0
-7.659,-5.533743642574942,1
-6.212,-6.137026418203086,0
-5.773,-5.890192795982261,0
-7.098,-5.97847822159138,0
-6.715,-5.788479366045254,0
-6.407,-5.759325891436,0
-6.835,-6.163497531867578,0
-6.303,-5.937670964962317,0
-5.137,-5.459375431976992,0
-5.288,-5.173602244456947,0
-9.38,-5.972320904047065,1
-5.026,-5.978771920970156,0
-5.039,-5.864286674057278,0
-4.058,-5.860293957508634,0
-6.85,-5.7673555451329985,0
-6.828,-5.947532110472396,0
-6.301,-5.989964605559118,0
-7.575,-6.021247377408172,1
-4.94,-6.078106541353226,0
-6.903,-6.135194212799652,0
-5.357,-6.00637462222234,0
-7.056,-5.616009875080777,0
-5.784,-5.8443477541705136,0
-5.347,-5.740798200288466,0
-6.801,-6.134130293010848,0
-1.718,-5.905747213780886,0
-7.694,-5.927313719261729,1
-6.928,-5.710425977265566,0
-4.372,-5.804652390588627,0
-5.85,-5.6157055097914945,0
-4.695,-5.908668899896917,0
-5.701,-5.927413746816097,0
-8.897,-5.900789297821094,1
-8.199,-5.88011185370561,1
-5.876,-5.951753530371599,0
-5.719,-5.503761250935795,0
-6.566,-6.0684607446156384,0
-2.734,-5.767116490203462,0
-5.238,-6.114740747884895,0
-5.265,-6.030411321361932,0
-3.234,-6.157635611099891,0
-5.816,-5.445634709065974,0
-6.901,-5.93699951276982,0
-6.872,-5.678680236490612,0
-6.84,-5.89179879370214,0
-7.471,-6.183632417090102,0
-6.265,-5.954253042312642,0
-2.986,-5.33087756050918,0
-6.747,-5.663016661878117,0
-1.514,-5.504284360128442,0
-4.924,-5.890211421846701,0
-6.725,-5.809652723576475,0
-2.846,-5.8220080032189445,0
-4.186,-5.817346329411618,0
-6.77,-5.655881314837201,0
-7.042,-5.755614851967353,0
-5.783,-5.784380675439379,0
-6.23,-5.751153595553756,0
-6.806,-6.033161971817011,0
-5.939,-5.168030624852203,0
-5.824,-6.015784643518478,0
-6.123,-6.037088070268173,0
-5.648,-6.050700759644675,0
-5.773,-5.802734230161353,0
-5.188,-5.426573556343554,0
-5.926,-5.614973430969514,0
-5.552,-5.927806782960478,0
-5.767,-5.518499352313582,0
-5.514,-5.8794990670671625,0
-4.289,-5.425026860340512,0
-6.839,-5.690514823327526,0
-8.618,-6.072965709320213,1
-2.517,-6.425759053400358,0
-6.472,-6.24310329040552,0
-6.92,-6.055451863878389,0
-5.557,-5.608111625501024,0
-7.112,-6.0149816338849,0
-6.34,-5.768059969588756,0
-6.671,-5.737925924323253,0
-6.214,-5.623652457665718,0
-5.226,-5.6018893468570825,0
-4.654,-5.411691054387267,0
-7.259,-5.916239085241569,0
-6.018,-5.661386118031316,0
-5.741,-5.448513314659744,0
-4.692,-5.817139790001241,0
-2.574,-5.450402357779032,0
-7.435,-6.070009274600595,0
-7.786,-6.204140999273775,1
-7.383,-6.020906780000623,0
-6.463,-5.565228834499532,0
-3.123,-5.956133363724369,0
-4.17,-5.739516524526426,0
-5.868,-5.952827594564969,0
-6.32,-5.608688987566643,0
-5.307,-5.543837574152365,0
-7.56,-5.867342933621985,1
-4.47,-6.0596101906473345,0
-6.461,-5.5685104141091575,0
-6.84,-5.91301282487283,0
-5.903,-5.935023687382373,0
-4.61,-5.90358963025327,0
-5.673,-6.190957167825844,0
-4.756,-5.635454339797293,0
-4.31,-6.013931402857714,0
-5.207,-5.641732529588759,0
-4.847,-5.992243928380685,0
-4.652,-5.842531148830917,0
-5.587,-6.159312860546876,0
-5.136,-5.651391913621081,0
-7.2,-5.602418347324095,0
-3.79,-5.411246231023266,0
-7.018,-5.612020607671395,0
-8.071,-6.093582593495534,1
-5.041,-5.793660837932444,0
-6.392,-5.994933706563356,0
-6.128,-5.812550842035557,0
-7.108,-5.848952669179427,0
-4.72,-5.677681696807834,0
-4.374,-5.506662760331332,0
-6.788,-5.565745089865383,0
-4.552,-5.447297896567939,0
-7.68,-5.941431362225828,1
-1.411,-5.406166409371952,0
-7.605,-6.147151154202591,1
-3.136,-5.655512003151524,0
-6.44,-6.248912868690192,0
-6.84,-5.96231941429483,0
-6.685,-6.067555773923004,0
-6.037,-5.776993866152202,0
-6.069,-5.567768838168176,0
-6.537,-6.107463331660496,0
-7.237,-5.980880070569937,0
-6.95,-5.259443280664841,0
-4.452,-5.736235107452651,0
-2.849,-5.952658789153506,0
-5.932,-5.809748208128385,0
-6.105,-6.132633248624196,0
-5.472,-6.046988138825894,0
-6.626,-5.570493663083095,0
-4.038,-6.3409653946808024,0
-4.711,-6.258922952970699,0
-6.766,-5.660122315484401,0
-7.743,-5.604693617098276,1
-5.66,-5.843782997748638,0
-6.867,-6.025090102295108,0
-6.397,-6.027182336841964,0
-5.123,-5.799867366695205,0
-3.923,-6.023178019880879,0
-5.99,-5.915158488770841,0
-1.402,-5.333613475669298,0
-6.413,-5.544492660713698,0
-6.836,-5.994112213707864,0
-7.22,-5.513241656331362,0
-6.452,-6.156629941629214,0
-3.692,-5.864350148436277,0
-5.111,-5.779060947863872,0
-7.095,-5.22833801004179,0
-7.298,-5.948577062570964,0
-0.054,-6.021868313800749,0
-5.619,-6.434308239482838,0
-5.808,-5.771884877031229,0
-7.018,-5.769609229198688,0
-8.296,-5.914949560872187,1
-6.318,-5.894822249092106,0
-1.92,-5.507214643721892,0
-6.384,-5.777562358006155,0
-4.779,-5.427719684920933,0
-4.442,-5.696633195722611,0
-4.92,-5.2400549828639456,0
-6.104,-5.689043663296345,0
-6.148,-5.738182237096401,0
-7.783,-5.6030903539700825,1
-6.255,-5.891010018324122,0
-4.362,-6.158518739720964,0
-7.566,-6.053582171528374,1
-6.488,-5.953988591506558,0
-4.94,-5.892493078338296,0
-4.944,-5.802335201207207,0
-0.084,-5.460216527315803,0
-5.64,-5.987663115426136,0
-6.244,-5.681832096818435,0
-6.92,-6.097667455451743,0
-7.334,-6.223111828137252,0
-7.061,-5.753727011998717,0
-7.982,-5.887688992741695,1
-1.8,-5.618700576124561,0
-6.893,-5.54694825937766,0
-4.814,-6.009850365538813,0
-4.386,-6.180958380169273,0
-5.249,-6.016207121732477,0
-6.141,-5.693417631784643,0
-7.211,-5.666168105205466,0
-7.711,-5.648353530736346,1
-5.094,-5.718605793713804,0
-5.273,-5.888320324467395,0
-4.04,-5.759203757595676,0
-6.538,-5.888206987829334,0
-7.157,-5.656699243454275,0
-7.646,-6.246778897551997,1
-5.007,-5.7318436357311855,0
-5.047,-5.723371064139044,0
-6.616,-6.362378581474325,0
-5.352,-6.104095278780642,0
-6.527,-5.517341387007208,0
-3.721,-5.487158350156836,0
-5.876,-6.170505048801912,0
-3.75,-5.712724255911216,0
-7.991,-5.593846681241743,1
-6.565,-5.805881230382389,0
-8.19,-5.967860813564458,1
-6.135,-5.356245760776424,0
-5.935,-5.911331388812722,0
-6.669,-6.062162203127706,0
-4.357,-5.457309847987615,0
-6.529,-6.11821797564891,0
-5.953,-5.426286838015707,0
-6.882,-5.91144821734656,0
-6.641,-6.02081931664234,0
-7.62,-5.647419989958225,1
-2.942,-6.06799705197165,0
-7.051,-6.116350110299947,0
-5.092,-5.749857007105199,0
-4.381,-5.943087010674807,0
-6.276,-5.256439944721301,0
-6.962,-6.037248454526254,0
-6.13,-6.081811636583595,0
-6.147,-6.267600612551112,0
-5.876,-5.885215675032139,0
-5.711,-5.920204671288934,0
-6.367,-5.088763866356712,0
-3.711,-6.006606899687726,0
-4.45,-5.731307753741142,0
-6.52,-5.679048583168391,0
-5.217,-5.966923737442798,0
-5.555,-5.811511556335682,0
-5.912,-5.930884503291933,0
-4.936,-5.8281771373884945,0
-8.246,-5.876550187972807,1
-3.678,-5.42020515760619,0
-6.729,-5.989787470301668,0
-7.228,-5.762130947186072,0
-6.271,-6.175574607720395,0
-7.125,-5.698152237781371,0
-7.11,-5.326901181709375,0
-5.995,-5.572633013936964,0
-6.023,-5.913805797208564,0
-7.092,-5.606441689682091,0
-5.206,-5.293061656562053,0
-5.961,-5.847959050807363,0
-6.2,-5.594130476489379,0
-6.045,-5.23918823851867,0
-4.358,-5.561976002984364,0
-6.576,-5.726357835636037,0
-3.959,-5.738343612941234,0
-5.949,-5.9209777060188005,0
-5.502,-5.845215511854365,0
-5.182,-5.902487618359166,0
-7.424,-5.93924900894627,0
-6.331,-5.771006944653754,0
-6.178,-6.063749696811739,0
-6.801,-6.0625138938763605,0
-6.6,-5.802321270461261,0
-7.154,-5.897013603610571,0
-6.34,-5.598119335231431,0
-4.931,-6.007963369589198,0
-5.375,-5.690025429825701,0
-6.753,-5.901323794797656,0
-5.369,-6.284424916427415,0
-5.174,-6.00094391418337,0
-4.705,-5.471148219114709,0
-6.831,-5.666141423616246,0
-7.494,-6.1346271108276085,0
-4.209,-5.798064403854015,0
-7.397,-5.701986370483336,0
-4.301,-5.973575099318585,0
-6.243,-6.0750304346956,0
-4.991,-5.30514450616648,0
-4.177,-6.160039413854553,0
-6.859,-5.809297848489662,0
-5.514,-5.411923757089349,0
-5.785,-5.559753963729108,0
-4.674,-6.201165519222796,0
-5.004,-5.586715410648721,0
-5.372,-5.569882506033099,0
-7.112,-6.155463589253804,0
-6.341,-5.556470261794083,0
-6.036,-6.017164557550904,0
-6.833,-5.8594574984525485,0
-5.083,-5.757592676293758,0
-7.476,-5.626216933325729,0
-5.591,-5.923734370536989,0
-8.456,-6.265624947847053,1
-5.051,-5.909424257657049,0
-5.968,-5.411296501073438,0
-6.56,-5.795354820907985,0
-5.417,-5.8947883715916225,0
-5.882,-5.442790087451909,0
-7.42,-5.844923686893279,0
-5.406,-6.088744664805063,0
-5.991,-6.131726790900051,0
-4.713,-5.649022924240705,0
-6.634,-5.971388741292769,0
-5.886,-5.772365957325731,0
-6.615,-5.750621082567526,0
-4.888,-5.654693941797277,0
-5.12,-5.768280269381298,0
-6.066,-5.846609261713038,0
-7.32,-5.368751645928008,0
-8.002,-6.029816758962148,1
-6.592,-6.260527593064395,0
-5.246,-5.384191543516591,0
-4.061,-5.866609681906069,0
-4.365,-5.878209077505042,0
-2.194,-5.807425129119224,0
-6.4,-5.942011201258528,0
-5.232,-5.5915364355248975,0
-4.628,-5.714534446831097,0
-5.502,-5.671025528868634,0
-7.387,-6.005616961122135,0
-6.875,-6.112654225234859,0
-4.084,-6.140249389830411,0
-5.948,-5.861237296477204,0
-5.169,-5.752405473513927,0
-2.078,-5.817251416821319,0
-1.77,-5.522485854087362,0
-5.93,-6.243426269416563,0
-3.704,-5.593290689544569,0
-5.162,-5.899339207370323,0
-5.864,-5.510033273838181,0
-3.596,-5.323187896855052,0
-4.817,-6.189302742646969,0
-7.734,-5.534453916396757,1
-6.563,-6.282135704640099,0
-5.136,-5.5965728756883015,0
-5.385,-5.949849727531991,0
-2.442,-5.70250402231224,0
-1.163,-5.674629645208567,0
-7.116,-5.789320376342765,0
-4.865,-5.660900220063969,0
-3.846,-6.17878156880471,0
-7.107,-6.238311227388336,0
-5.848,-5.8604050515828305,0
-6.153,-5.713629182055559,0
-7.139,-5.947080357530005,0
-6.478,-5.868283673299053,0
-8.364,-5.915011815877318,1
-6.535,-6.116528340900039,0
-7.632,-6.15473360349355,1
-5.443,-5.313055429897168,0
-6.633,-6.183222765592531,0
-6.474,-5.900017600230108,0
-5.307,-6.081833465614085,0
-5.075,-5.696681490681765,0
-4.182,-6.03358841617991,0
-6.023,-5.873823181426357,0
-3.939,-5.519113373667436,0
-6.411,-6.267234665615632,0
-4.836,-5.481506299660835,0
-4.235,-5.656343255192372,0
-7.605,-5.59404642834824,1
-7.082,-6.047899358426564,0
-5.878,-5.599341104472235,0
-4.814,-6.111473643175387,0
-9.312,-5.378298552342631,1
-8.125,-5.59738149825133,1
-3.442,-5.743142280997678,0
-5.817,-6.0940710893692485,0
-7.568,-5.872012159276553,1
-4.188,-5.819758367328959,0
-6.208,-5.464248691359828,0
-6.438,-5.7348281824999585,0
-5.902,-5.943876250943567,0
-6.291,-5.4726251714181435,0
-6.082,-5.930277509449646,0
-6.072,-5.953622148964457,0
-5.271,-5.674080875918808,0
-5.604,-5.474642647604948,0
-6.403,-6.020984543554582,0
-9.321,-5.6678962734521425,1
-5.568,-5.92818118397224,0
-5.422,-5.642098853013422,0
-6.99,-6.125069103587901,0
-5.664,-6.275592073007947,0
-4.138,-5.794472518756586,0
-4.347,-6.009519742196391,0
-6.226,-5.948820914206061,0
-6.428,-5.618523680148439,0
-5.262,-5.580124387441068,0
-5.457,-6.143996117406075,0
-6.653,-5.927630196950039,0
-5.93,-5.715540157911096,0
-8.323,-6.134491794115248,1
-6.983,-5.762525718299966,0
-5.557,-5.318554498983138,0
-5.749,-5.954620108660062,0
-6.279,-5.757229209876025,0
-7.766,-5.9420200945943416,1
-5.711,-5.815781115307565,0
-9.052,-6.088271561319866,1
-3.964,-6.137519277162453,0
-4.33,-5.826802529153681,0
-4.92,-5.874196294296801,0
-4.232,-5.297003711419785,0
-7.321,-5.986642035510593,0
-4.635,-5.860475111057234,0
-5.817,-5.583525592416259,0
-6.769,-5.806791181204933,0
-5.946,-5.533718145166386,0
-7.013,-6.25042927796945,0
-4.129,-5.529918216672787,0
-4.089,-5.569776091761385,0
-6.103,-5.714481663853406,0
-5.937,-5.805421491140689,0
-6.188,-5.82577152158805,0
-6.505,-6.047057794811248,0
-6.253,-6.03761818567325,0
-9.06,-6.41097624991884,1
-6.194,-5.48296091715026,0
-6.147,-5.425480416849341,0
-4.048,-5.568929501200846,0
-6.396,-5.630570805221074,0
-5.5,-5.97730755793754,0
-7.5,-6.0040508573302445,0
-4.771,-5.745181047661484,0
-3.625,-5.751829132408527,0
-5.007,-5.6595984094694565,0
-6.471,-5.836197659095974,0
-7.594,-5.49128226018961,1
-8.325,-6.037581373646994,1
-5.055,-5.261290786642151,0
-5.312,-6.278889548935151,0
-3.861,-5.871663125340282,0
-3.772,-5.519915542407317,0
-6.195,-5.976941130553354,0
-4.125,-5.900182165707621,0
-5.747,-5.916635529655906,0
-2.726,-5.402517344318067,0
-6.892,-6.0143149747378555,0
-7.298,-5.950021531329625,0
-3.768,-5.514143842260502,0
-5.211,-5.7717003542107514,0
-8.647,-5.804599983366554,1
-6.177,-6.128893268631032,0
-5.687,-5.917176364340001,0
-5.338,-5.792680960734364,0
-4.69,-5.6438083960578895,0
-4.911,-5.386115456388283,0
-6.439,-6.080464422944241,0
-5.755,-5.408137566940143,0
-5.242,-5.904642027758935,0
-7.164,-5.7239537865041115,0
-3.132,-5.906521194124866,0
-5.673,-5.805356127012239,0
-5.562,-5.74742648646384,0
0.621,-5.628627535162517,0
-6.147,-5.756021799159469,0
-5.435,-5.825322508117989,0
-5.536,-5.826655272937782,0
-4.927,-6.360779567421526,0
-7.193,-5.748418740583589,0
-4.216,-5.6691599919162625,0
-5.163,-5.985480479890328,0
-6.448,-5.415958943189138,0
-5.775,-5.647478002287934,0
-5.419,-5.901987379205859,0
-5.399,-5.769426265873166,0
-8.734,-5.200100559052399,1
-8.717,-6.417085235520887,1
-9.647,-6.055334229827777,1
-6.502,-5.899383560178387,0
-7.305,-5.945937039687937,0
-6.612,-6.096894715103067,0
-3.475,-5.669363302752293,0
-5.54,-5.9118148407156,0
-6.248,-5.695248733123198,0
-4.997,-5.821918842259448,0
-7.384,-5.681152375545752,0
-6.831,-5.875383513849577,0
-8.169,-6.14472282468568,1
-7.241,-5.889105326851931,0
-6.232,-5.8381541594862005,0
-8.574,-6.05220811453974,1
-3.909,-5.720599842277388,0
-6.337,-5.7875021839300915,0
-7.545,-6.129213574127225,0
-4.06,-6.066735389185855,0
-2.656,-5.042373352033189,0
-6.614,-6.044131050758458,0
-5.574,-5.823068013511972,0
-4.878,-5.45582325211664,0
-5.681,-5.396620956615719,0
-7.179,-5.822332425653873,0
-4.408,-5.631804109170978,0
-5.138,-5.19462192773735,0
-3.708,-6.333662083193952,0
-5.029,-5.867853445699913,0
-7.087,-5.856245263205171,0
-3.929,-5.561488088364706,0
-5.906,-5.525990773664757,0
-9.083,-5.676867517719393,1
-8.019,-5.788871574335362,1
-6.0,-6.028427883451934,0
-8.79,-6.1915678964091985,1
-4.083,-5.912917824072634,0
-7.22,-5.815459957245991,0
-3.628,-6.266262998705652,0
-4.039,-5.715153191011607,0
-6.287,-5.985081645005495,0
-4.107,-5.820510255422426,0
-7.599,-5.852792176089135,1
-7.39,-5.927429537838917,0
-6.286,-5.6827591568956635,0
-2.924,-5.146427412652965,0
-6.195,-6.0133361246166785,0
-6.769,-5.9913205071111175,0
-3.928,-5.409437646717108,0
-6.281,-5.5007866878169045,0
-7.942,-5.920105608237837,1
-8.795,-6.162024188346723,1
-5.331,-5.995013041189014,0
-6.23,-5.813766191860494,0
-5.967,-6.3916961889905055,0
-4.087,-5.566757874989377,0
-7.279,-6.139537793818723,0
-7.638,-6.283784718998346,1
-7.116,-5.991089347050798,0
-6.906,-5.87959800550792,0
-4.549,-5.46286652832857,0
-2.388,-5.50470022366284,0
-7.96,-6.048063198499555,1
-5.244,-5.93484209309456,0
-5.577,-6.2781466621387105,0
-6.208,-5.694237845557849,0
-5.823,-6.090684689701009,0
-4.877,-6.015802717194513,0
-5.16,-5.769994263256617,0
-3.795,-5.530995995676806,0
-6.06,-5.98581174406926,0
-5.65,-6.380193075863106,0
-4.904,-6.278012795062478,0
-3.077,-5.634794389253515,0
-7.454,-5.9861361928032055,0
-6.551,-5.8671436003562345,0
-6.529,-5.31491214562464,0
-8.448,-5.514841182573157,1
-6.197,-5.796313856443224,0
-2.942,-6.212183735450879,0
-6.286,-5.999025191604883,0
-3.704,-5.709852348921668,0
-5.807,-5.743529227375644,0
-5.01,-5.494042558564699,0
-5.536,-6.071771760597896,0
-5.898,-5.866460742214274,0
-5.775,-5.612000171709988,0
-5.718,-5.527450911831177,0
-6.581,-5.961847045658318,0
-7.892,-6.281049701237327,1
-5.771,-5.583879508192347,0
-5.487,-5.961450011176204,0
-5.758,-5.878647069814531,0
-5.331,-5.859550125140329,0
-3.491,-5.610763506792979,0
-6.449,-5.7025687840407695,0
-1.699,-5.661784356955836,0
-6.698,-5.776242773463971,0
-4.115,-6.221195094377624,0
-5.448,-5.840529702503969,0
-8.456,-5.942709457724286,1
-6.279,-5.4106008744640945,0
-3.671,-5.840114196156643,0
-5.029,-5.727127464658852,0
-6.621,-5.482311085969536,0
-8.771,-5.890276126385689,1
-0.306,-5.436250259692004,0
-5.603,-5.86005921006824,0
-6.252,-5.738588633723263,0
-4.975,-5.647086206175253,0
-7.213,-6.048687706289049,0
-7.656,-6.221471421017942,1
-6.367,-6.267596646221567,0
-6.036,-6.002560373427841,0
-7.422,-6.041231804162424,0
-5.515,-5.77788544238747,0
-5.895,-5.6777164718782895,0
-3.93,-5.277472934080135,0
-6.519,-6.032144514214787,0
-4.227,-6.074300024988931,0
-6.269,-5.871113287356438,0
-4.913,-5.339507008004852,0
-4.429,-5.70700943294985,0
-4.826,-5.777939317144215,0
-6.221,-5.763569567344902,0
-3.201,-5.673572472765863,0
-5.95,-6.057954625359221,0
-6.092,-6.011150414824576,0
-6.12,-5.914840767370447,0
-8.469,-6.093353759867705,1
-6.324,-5.437794301934253,0
-4.537,-5.8615326378624735,0
-3.82,-5.875128341376567,0
-6.332,-5.701649288615136,0
-7.264,-6.191666809938011,0
-5.876,-5.959620358492725,0
-7.86,-5.914031869602565,1
-6.421,-6.0074150816921525,0
-3.633,-5.541928398614771,0
-3.804,-5.945125339404877,0
-6.276,-5.906503580892123,0
-1.831,-5.577679711076424,0
-2.921,-5.726125616815659,0
-6.032,-6.088249252024339,0
0.013,-5.4915327567773815,0
-6.768,-5.9994331618177394,0
-6.812,-5.962016372191011,0
-7.272,-5.701839110670175,0
-8.229,-5.923798369490805,1
-7.217,-6.048884073316245,0
-5.102,-6.13825726583883,0
-5.844,-5.745338479654968,0
-6.782,-6.041123979975759,0
-5.227,-5.904200368658398,0
-6.009,-6.139536824034264,0
-4.438,-5.824076437839536,0
-5.207,-6.091954380976137,0
-6.854,-5.533359850498024,0
-6.791,-6.156540267619089,0
-4.305,-6.026836681783051,0
-7.449,-5.921606116770157,0
-4.224,-5.726466145529252,0
-4.319,-5.972168022085498,0
-8.079,-6.220110065819814,1
-6.546,-5.677465735001942,0
-5.693,-5.706235461896093,0
-5.52,-5.513005859603543,0
-5.582,-5.662712201143236,0
-6.419,-6.100356461094416,0
-6.65,-5.68638187740981,0
-6.029,-6.1628946358582,0
-3.564,-5.478064425854614,0
-3.634,-5.686258971109169,0
-3.964,-5.970000826326634,0
-6.284,-5.987503487432715,0
-4.959,-5.957695104656101,0
-5.804,-5.921643644397773,0
-5.551,-5.762758817587727,0
-7.733,-6.051815947282977,1
-5.315,-5.46283641650491,0
-4.743,-5.94085318726214,0
-7.194,-5.595564297798993,0
-1.933,-6.065941790596442,0
-6.568,-5.872023687702749,0
-7.613,-6.1809547776268285,1
-2.159,-5.829138150365089,0
-6.302,-6.408720889829211,0
-4.133,-5.997203725336492,0
-5.871,-5.767664629045392,0
-6.378,-6.053503919408548,0
-5.601,-5.555775682083425,0
-3.192,-6.108923607255331,0
-4.744,-5.938687879507907,0
-5.837,-6.165435083614539,0
-6.245,-5.6363195091246086,0
-7.371,-5.635309105362033,0
-6.83,-5.730711850538722,0
-8.446,-6.027941147658469,1
-6.177,-5.189039817016989,0
-7.811,-6.073855028224566,1
-5.889,-5.879174662472624,0
-6.782,-5.8657708692836135,0
-3.7,-5.618056001285136,0
-6.24,-5.582539503657584,0
-7.973,-6.196219660563046,1
-6.471,-5.994309714623419,0
-7.547,-5.772533466723495,0
-6.607,-6.025868315141575,0
-5.223,-6.050671163981181,0
-4.608,-5.857235181042306,0
-7.273,-5.6723879779102395,0
-5.661,-6.319783570530417,0
-5.354,-6.044013570873326,0
-5.568,-5.8316056403477905,0
-7.513,-5.948761947642059,0
-2.894,-6.108213058863758,0
-5.736,-5.680594257803114,0
-3.16,-5.874872451653586,0
-6.337,-5.458335440701899,0
-5.232,-5.959930718894401,0
-7.054,-5.9714491182874125,0
-7.063,-6.108819661540972,0
-5.282,-5.550206111427136,0
-6.259,-5.7620484148251725,0
-7.531,-5.863664791656924,0
-6.848,-6.044347401550978,0
-6.526,-5.955289377652538,0
-5.72,-6.052698873506104,0
-7.021,-5.7603465386575845,0
-4.885,-5.812670003073983,0
-6.121,-5.504442665419405,0
-7.202,-6.265427812850324,0
-6.149,-6.002174195038394,0
-4.485,-5.4282351077301385,0
-5.761,-5.446022758527198,0
-5.979,-6.058577055112898,0
-5.432,-5.927460990293171,0
-4.489,-5.678809450976981,0
-5.054,-6.011703120045043,0
-5.364,-5.970217619261087,0
-4.747,-5.7503313315885425,0
-6.359,-6.126735155441852,0
-6.976,-6.005850941776936,0
-5.898,-5.739418989151815,0
-3.231,-5.763435219796304,0
-5.688,-6.054988053216733,0
-7.892,-6.16945881654746,1
-5.018,-5.666138471078331,0
-6.839,-5.973307340697456,0
-6.951,-5.909409132384972,0
-3.585,-5.69306580690113,0
-7.095,-5.680442470256903,0
-4.54,-5.672915911183069,0
-5.038,-5.566711040429357,0
-3.389,-5.915226055337037,0
-6.698,-5.491933259933495,0
-5.152,-5.912375473323836,0
-7.342,-5.704046168659047,0
-7.761,-6.413491607594071,1
-3.829,-5.573154340275189,0
-5.462,-5.747854609066712,0
-6.067,-5.882213197076209,0
-4.02,-5.48320905529858,0
-4.121,-5.857473306888734,0
-4.615,-5.938528740112524,0
-7.691,-5.779861345198865,1
-6.228,-5.531064867456214,0
-7.006,-5.733209838718795,0
-3.879,-5.565500259739618,0
-7.563,-6.023008306829579,1
-5.148,-5.886202944113455,0
-7.136,-5.792034718849997,0
-9.369,-5.928116900579457,1
-4.605,-5.910267507540711,0
-4.582,-6.029565935456847,0
-6.782,-5.8127863447791075,0
-6.518,-5.585250505189908,0
-4.579,-5.63334428003641,0
-4.355,-6.320165338801076,0
-7.036,-6.0099653977485,0
-6.326,-5.895139188418128,0
-7.664,-5.864132392828962,1
-7.699,-6.077715086754372,1
-7.112,-6.084826230249167,0
-4.285,-5.820019283011821,0
-6.044,-5.615970487136193,0
-8.688,-5.976367263862725,1
-4.619,-5.856869199536683,0
-6.586,-5.379630087902278,0
-5.994,-5.724747795202551,0
-5.73,-6.1342319656915,0
-4.941,-5.75295664452439,0
-5.604,-5.666298684940778,0
-7.828,-5.885656659902779,1
-8.239,-5.826224482004116,1
-6.795,-6.102351038750519,0
-5.813,-6.07434652746873,0
-7.181,-5.559132182976835,0
-6.523,-5.772239264741327,0
-6.108,-5.796687762303678,0
-6.987,-5.99112242162887,0
-5.68,-6.203592134897698,0
-5.988,-5.874859267230708,0
-6.846,-6.409079381422809,0
-7.32,-5.657302694130741,0
-4.615,-5.56977431170053,0
-3.476,-5.50087949350676,0
-6.398,-6.1609048061549085,0
-8.63,-6.139265133978793,1
-7.519,-5.945069902214257,0
-5.037,-6.025522139840029,0
-7.249,-5.600498076366144,0
-6.337,-5.829724885682414,0
-5.39,-6.055205186348562,0
-4.911,-5.81508895902856,0
-6.399,-5.969425010692939,0
-2.702,-5.57634910567194,0
-5.82,-5.455050357774703,0
-5.893,-5.879611626816084,0
-6.378,-5.816528959755714,0
-6.372,-5.41349166519051,0
-7.431,-6.3684355162605675,0
-6.966,-6.399905880670146,0
-6.191,-6.093373497734976,0
-5.271,-5.630801846683999,0
-5.099,-5.957591767994324,0
-6.141,-5.868450415519123,0
-7.504,-5.953509650889979,0
-6.868,-5.815563071343839,0
-4.936,-5.932168859398293,0
-2.61,-5.670296214822921,0
5.389,-5.879087866741291,0
-6.722,-5.871732997279439,0
-2.643,-5.497922031828556,0
-4.312,-6.008574418358662,0
-6.099,-5.318605713015952,0
-7.609,-5.915257715176093,1
-4.337,-6.381611610377259,0
-2.7,-5.936585791531652,0
-4.53,-6.0296145703656,0
-4.872,-5.874164748914512,0
-7.248,-5.668176622605801,0
-7.299,-6.13397415166053,0
-5.553,-5.620773646341439,0
-7.032,-6.1187949396550625,0
-6.649,-5.835571834020491,0
-3.296,-5.855665829243689,0
-4.314,-5.731535303175793,0
-8.097,-6.1339310892949195,1
-4.891,-5.529852933478766,0
-6.084,-5.544743621430148,0
-3.31,-5.604307704227322,0
-5.499,-5.585636515671888,0
-6.937,-5.771922933013302,0
-6.011,-5.9439729905189385,0
-8.593,-5.762534220799456,1
-6.446,-6.208967918310998,0
-4.715,-5.973446898855,0
-6.91,-6.2884019395224975,0
-5.58,-5.604054244312094,0
-5.552,-5.7648314321282275,0
-6.417,-5.773645336392142,0
-7.675,-5.898326955291087,1
-2.684,-5.667004669726543,0
-7.377,-6.110144794820937,0
-4.883,-5.839123200632837,0
-5.629,-5.932444954679784,0
-6.64,-5.6362003601753035,0
-2.678,-5.768983008724429,0
-7.346,-5.7727878436415265,0
-5.413,-5.458277297431054,0
-6.245,-5.911736908098568,0
-4.917,-5.389495044041652,0
-6.749,-5.857384120016325,0
-7.23,-5.464964897792892,0
-6.718,-5.525958049662047,0
-5.445,-6.3094402471427165,0
-5.304,-5.366232563647792,0
-7.1,-6.173804930473584,0
-7.608,-5.893958690744651,1
-6.066,-6.256949574557166,0
-5.919,-5.798387286257401,0
-5.055,-5.247869238573419,0
-5.916,-6.161312902982777,0
-5.487,-5.997999858619576,0
-5.977,-5.914229102489918,0
