observed_response_value,average_of_predicted_response_values,standard_deviation_of_predicted_response_values
0.056083366,1.1333522368168687,1.1306486984721504
-1.8766875,-0.1764459097770092,0.9444349506484001
0.86554,0.1510386296484977,1.062455714269272
-0.14376585,0.16894569056900963,0.9580542701688746
0.1580199,-0.17201903489079565,0.8200891101547616
-0.9874253,-0.48579134978571226,0.8151166679299516
-0.23698443,-0.0048043372912876595,1.0577353860934846
1.7031635,0.7658762641313377,0.8817385182830573
1.222318,-0.05985496206762111,1.051393659612372
-0.6863098,0.5147913921606093,1.0335478996912388
-1.447481,-0.7817928130549862,0.8883841296086273
-0.42543274,-0.21209782226713741,0.8811634018506689
0.62478215,-0.1807336186016278,0.9094521668556869
0.5080914,-0.18942001342895548,0.8941801623461981
-1.4561993,-0.5054242272922513,0.8568437714474995
-1.3804176,-0.32489412112407495,0.7561193470022647
2.1799853,1.01523699448419,1.00507791865146
0.86285764,0.16145145850123416,0.9303311092339974
0.18149203,-0.5569334988408572,0.8240616620266225
-0.30605966,-0.03372887822895439,0.8187586409680478
0.860175,1.1423471449149387,1.0297646371526101
-1.193981,-0.3360655778480125,0.8007802431179727
1.5717192,1.222945409622849,1.2100150567690742
1.7802866,1.2973309550011147,1.105763778698414
-0.8895123,0.45731013834301526,1.1319767126563354
-0.71514726,-0.10582530581550813,0.8081014355790623
-0.63131785,-0.308483485457262,0.8738950586729493
0.63484156,0.3683681113190063,0.8391337233355
-0.6742386,-0.6047553722090325,0.8146699578594641
0.4819366,-0.1878024087962509,0.8540044488829199
-0.65277827,-0.01806545352883799,0.7878607574576946
-1.3690166,0.25880339786754514,0.7561527053356935
0.68044466,-0.11260235041946114,0.765058550187821
-0.9143259,0.3265270723890523,1.053305172571337
0.08223817,0.3372536297460579,0.8501648481184009
-0.44890517,-0.66332950041382,0.8146315008366775
0.18618646,0.28439855454877827,0.923195808183706
0.029928569,-0.0016426107928232435,0.8912706705433004
-0.4126906,-0.10016769368739409,0.8512615737413323
1.8641161,2.2507282054956903,1.463267307932253
0.8675521,-0.17385770784962126,0.9048789374273382
