observed_response_value,average_of_predicted_response_values,standard_deviation_of_predicted_response_values
-0.8431599,0.25523207069387616,0.9883698618847894
0.2997929,0.2809127096638586,0.9515792166061648
0.27251643,0.31827218472024815,0.9742491862881827
-0.48923036,0.09105183032787292,0.9441695029668087
0.6444085,0.1265738126975998,0.9745239314402452
0.1521004,0.29337066159225733,0.9725148734883874
-0.504532,0.19517183185531278,0.9734404136790176
-0.8757586,0.22092194874400656,0.9804630215688153
-0.9482743,0.1159446202208939,0.976204291727245
0.33571798,0.3074317990296126,0.9824962553107384
0.7395438,0.12685955002795732,0.9776882635166343
-0.72740084,0.21826940253743532,0.9823238416386509
-0.3561743,0.18923664317829986,0.9762318910671914
0.3789613,0.3270076407020691,0.9588740688560965
-1.551684,0.11283553138873176,0.9902124783354013
0.62311953,0.17097984304071195,0.9667682652527592
1.2405003,0.31218080979307994,0.9727534614669463
-0.2962989,0.20699612152401672,0.9650551471364894
-0.09604922,0.2508523209546874,0.9855270418500609
1.0409162,0.3653097338067142,0.9659836904811226
-0.6934718,0.054436437079730796,0.9827050420022347
-0.7586693,0.423279775626833,0.9773423966259295
0.23725654,0.1448464024112906,0.9707669518823832
-0.46594563,0.2832500968443459,0.9632975587808428
0.4388367,0.2616610550220315,0.9638951702522592
-0.8491474,0.07118795575753094,0.9629991317580893
-1.4352599,0.12743278555585152,0.9893328704628592
-0.19850269,0.28137059440196166,0.9696843519784142
-1.1711435,0.2107789010335825,0.9645852138054549
2.3302307,0.38766026036627715,0.9677380655364822
-0.57106006,0.13261182783688336,0.977800643505437
-0.021537745,0.23815068107954723,0.9694510677447546
-0.8491474,0.15542506010948925,0.9829019969566417
3.1372166,0.3681680073407003,0.9659813094568768
1.3003757,0.14051098119048153,0.9719945856632948
0.20731884,0.15434106405113762,0.9736253026638152
-0.28498897,0.33977200857884127,0.9556255594108566
0.74619645,0.16074329889781244,0.9675437862936923
1.4281096,0.429000439442676,0.9761180117318877
-1.3727237,0.20231346675923437,0.9652517958399438
0.16939773,0.26318271999476406,0.9741621556985619
0.5279842,0.2979372296370847,0.9885001418129302
-2.9407911,0.07126974124537716,0.9736406671457879
0.85264164,0.15149530983127477,0.9781299942432791
0.24124826,0.23811359187997447,0.9677277981936816
0.01837908,0.3552761008562974,0.973511790349441
-0.88706845,0.026329816301015555,0.981755251574805
0.9025376,0.31776589767108265,0.970052286734941
-1.1239085,0.1999363664875276,0.9833020906014203
0.08490712,0.14760003299771124,0.9936358625336468
-0.6023282,0.20709576559316178,0.9766199955585088
0.05164326,0.1558470699045299,0.953810125222578
-0.53779584,0.23300913203939164,0.9714152492840161
-0.4207063,0.24217897932654092,0.9600034201022644
-0.8910602,0.3256384498029621,0.9799765272738267
-0.3561743,0.3151577673375525,0.9834102909366566
0.10952264,0.40951374942005375,0.9774979068123822
1.621041,0.3391003350743774,0.9899913936621764
-0.18320106,0.28475927020549097,0.952558411480529
-0.49588335,0.23104323326630083,0.9540839241825536
0.80939835,0.25236730480147396,0.9635586001173653
-0.18652755,0.33165355229106536,0.9831668849382715
-0.42137188,0.27763489129099517,0.9791046560686771
-0.18652755,0.2982605221254249,0.9606352002666713
-0.3355505,0.296335442686903,1.0003528973398865
1.4886502,0.4139062018871487,0.9772312135969156
0.54461634,0.30698568343728005,0.976144100989508
1.6582968,0.314377125368433,0.9817634507042037
-0.7633263,0.33836556171487586,0.961168286146856
-0.11268131,0.10432714419988981,0.9602883218556278
-0.63825333,0.25766329610163635,0.9751461783996616
1.5225796,0.5082261205059394,0.9787925646854038
0.07625846,0.2361087129825057,0.9774959535858181
0.34370142,0.3428650626023131,0.979389415671588
0.93513626,0.2575256513708063,0.9905110610734128
-0.9123492,0.10968304567009109,0.9832911071386775
0.9125167,0.28631381806083583,1.0062782164738222
0.4321837,0.3276242472959219,0.987316622749637
1.0701883,0.4040258028921954,0.9885090065523219
0.07692369,0.4048889419899331,0.9541972213208011
0.50336903,0.3007084254224485,0.9564815420688098
-0.7985862,0.22180754306238112,0.9672259300137076
1.4001678,0.14425363425552964,0.9647175533257178
0.6816641,0.37878155924873647,0.9622157199478317
0.2046576,0.4193347535865589,0.9611289091621484
1.3881928,0.37767212457081717,0.9865762813302165
-1.0061537,0.22667427324564265,0.9612045503671811
1.5777978,0.2855284844669944,0.9773497309216458
0.7388786,0.43481945298652297,0.9742527455533329
-0.50386643,0.19708138847971488,0.955025529361533
-0.49455255,0.30676791155480637,0.9595621540397006
0.27251643,0.2423702380017299,1.0048472344973953
-1.9215807,0.16966110846796514,0.9843671962262169
0.9025376,0.25126111919174016,0.974649325132353
0.5525997,0.22494284079771532,0.9743245918196642
0.31243324,0.403734252752505,0.9808610426729137
0.33239183,0.41605151723576084,0.9844349949769069
0.8725999,0.3997513173731375,0.9864869144685159
-0.6116421,0.20091179839384396,0.9742084877004701
-0.40207854,0.26309343963732895,0.971940845660146
-0.40806624,0.21652019433507377,0.9742620936345725
0.34037492,0.35688235228864473,0.982749650193609
-0.08008268,0.1982365267059159,0.9742913662731504
-1.1352184,0.2714658124406413,0.9625414225674804
-0.06345059,0.08577126326435752,0.9726041834513356
-0.11534256,0.2692604035502236,0.9810293167829287
0.03234992,0.30333198060547856,0.9778266610035052
1.3908539,0.5030753569484568,0.968125161562767
-0.55509317,0.2308718718048876,0.9915674328122982
-0.35950047,0.24610574250791062,0.9503136914390737
0.5439511,0.2231071753238833,0.9845152247125698
0.45347276,0.26227051662417894,0.9770550325137035
0.12548918,0.3282689472360562,0.9770097268328581
-0.066777065,0.2494557565922676,0.9711919372556936
-1.7812061,0.02838368571931186,0.9856510812675813
-0.56573784,0.19069890261820552,0.9770311789428253
-0.32956308,0.16927899825783174,0.9699940512948553
0.19667448,0.23077983434276278,0.9583797173318814
-1.1511849,0.21321490535047363,0.977591905477918
0.12681997,0.29109024834796016,0.9862538146646935
-0.34419915,0.17840246049752287,0.9879468312694971
0.8572986,0.3031338687466084,0.9749982982343566
-0.1632428,0.4714219073874509,0.9861420366664383
0.697631,0.3988138242654177,0.9758994721749978
-0.12332567,0.15504873794816676,0.9864284042634801
-1.3348025,0.1851477402911934,0.9570303876658149
0.19867018,0.20134223141183646,0.9784390769250042
-0.14328423,0.39992239860478035,0.9819780572633603
2.9516032,0.3217805038732692,0.9714888519839696
0.7009575,0.3499483226016196,0.982027543801809
0.4920591,0.2820263744666713,0.9667662418427801
0.21530227,0.35394955408932105,0.969078737351347
-0.12332567,0.29664934707382457,0.9843574331423549
0.38894072,0.32479265700575655,0.9829726259557429
-0.038835067,0.18891030461066854,0.9772731707703266
-1.0700208,0.11155269041726742,0.9900468781365084
-0.3169227,0.21726181777041279,0.9702691864352765
-1.0088149,0.3436733254094615,0.9872668286019455
-0.29962537,0.1359176156282765,0.9694212666644018
0.03501117,0.3049260492875438,0.9783539596289715
-0.767318,0.27414745957412995,0.9754758540454167
0.12482395,0.4129717347970478,0.9839903779364586
-0.7706442,0.1253628770272853,0.9677763876426246
0.68565583,0.44153925611740225,0.9985661165407226
-0.6881496,0.31376036471914376,0.9766836540073458
2.4193783,0.2153994961670682,0.9725963974326288
1.3921845,0.19660685743805584,0.9537083859343114
-0.38145474,0.2365961777068261,0.9931100903520677
-1.650811,0.10838882941917269,0.9845321550685204
-0.069438,0.15362111178748714,0.9671207137768204
-0.122660436,0.3821497974560474,0.957788121896301
-0.94428265,0.11135170415517054,0.9612987081200146
-0.0468185,0.28587320148436685,0.9772933872383412
-1.2143868,0.2574437557061024,0.9793091316023618
3.1465304,0.3051647035512694,0.9597281933108887
-0.19850269,0.10092081865590537,0.9585544636483395
-0.13064386,0.3497333432010224,0.9924639772642783
0.6623711,0.2317564305588858,0.9903219185391838
-0.86178774,0.162276060735288,0.9763263039886234
-0.4479831,0.279527096312642,0.9683854577202938
-0.5145111,0.2990756437166007,0.9664542383355347
1.3442843,0.19689657773995567,0.9592701558474541
-1.6807487,0.14710994908857367,0.9758062224536196
-0.431351,0.4091241950638701,0.9832806268200455
-0.96490645,0.2733495677189652,0.9688973306357481
0.8293566,0.12398272433274943,0.9649076403488386
0.2419135,0.3288225420914607,0.9675953749087448
-1.937547,0.1508230517382773,0.978664772515335
-1.0646987,0.15234968778330082,0.9707395927803989
0.7388786,0.29411312820089003,0.9690140689418425
0.42286983,0.26883591372218985,0.9666874564013094
-0.026859926,0.40085670338849294,0.9680579386932403
-0.4280245,0.24010123569998157,0.9687960245547531
-1.2802496,0.3088868522281254,0.9548399805312611
-0.6076504,0.21730337064338773,0.9766160771338817
-0.7320581,0.20803321928554724,0.975560530432533
-0.15459415,0.19062089341915278,0.9813332247684003
-1.0141371,0.2656448539185343,0.975172014052361
1.0016646,0.13285207911119443,0.9770623417452428
1.4061553,0.28079008200837585,0.9749467273560953
1.355594,0.13220318517956675,0.9711511594944252
-0.41538414,0.21033273505490044,0.9789568423276223
0.5632441,0.35393329866589507,0.962465267933304
-0.035508588,0.30839958601489936,0.9649180397171
-1.286237,0.20697605970875477,0.9604084016162772
-0.2118083,0.35022153458685323,0.9864530616919135
-1.0819956,0.20646397345789388,0.9537492124158896
-1.1784617,0.17586627738715557,0.9640776228976606
0.764159,0.31536845806113656,0.9761086373625294
0.15675767,0.3235679552166882,0.9654714836179676
-1.2330146,0.08371221897327197,0.9832433258924241
-0.793264,0.19329163910966055,0.9697004707709388
-0.022868529,0.17607559141263993,0.973687073198239
-0.767318,0.17296040469702934,0.9672075587257138
2.4666133,0.2967917869240842,0.9506040559710298
-0.45929268,0.29990143341760017,0.9684851221833476
0.10486569,0.3594846297451632,0.9625180604637918
-0.3827855,0.24173148042159348,0.9636168615656135
-0.006236439,0.2532601499488013,0.9879460016317335
-0.058793638,0.19799228194160606,0.9731189768107468
0.6191278,0.29789647340817704,0.9835388586464902
1.0362589,0.2965846378253559,0.9721398214292041
1.2923923,0.23751329588135617,0.9683306587331285
-1.1385446,0.3023420091028866,0.9808005758886074
0.98968947,0.47045169380645696,0.9711046489779418
2.4759274,0.2851146727422393,0.9934060987054286
1.4547209,0.2784823700855651,0.9902043747072624
-0.07342971,0.171301852170353,0.9704554574933475
2.4499812,0.2556105246017477,0.9880344328678358
-0.12997863,0.20677633295458747,0.9694608241713346
0.5479428,0.2206910972362441,0.9755226045151859
1.3382967,0.38804579582736115,0.9646312482156495
-0.55376273,0.276097859449766,0.9768684929870881
0.75883687,0.31180147524957946,0.989783441304043
1.0349284,0.2691153054668943,0.9536704991895542
1.0948038,0.24229627954387314,0.9755621775693893
-0.8052388,0.33174507105596496,0.9779331017485149
0.5200011,0.36948351344965247,0.9723464604011967
-0.5610806,0.2269128421650623,0.9682730061307867
0.08424189,0.22151144944996584,0.9758740876623249
1.1433693,0.24912538910969753,0.971032004345357
0.1820381,0.3637965287796174,0.9970059347591634
-0.2477334,0.14694465706130397,0.9646721183035162
-0.573721,0.16661806311605848,0.9684044102337953
0.2006662,0.21208139324183942,0.9590252585625918
-0.29563367,0.2652457442769666,0.9944486084499926
-0.47592476,0.31694995856891395,0.9932642600029711
0.94311965,0.14524218133418892,0.9729260390070921
-0.17787889,0.27747849509863054,0.9824559971879813
0.3397097,0.28314043177889425,0.9776758371240953
1.724825,0.24809387140891356,0.9773136393746626
0.23792177,0.37399416060619833,0.9702433864758223
-0.11800349,0.11247346574004029,0.9759708202311027
0.3862795,0.3550811116976939,0.9783916718605334
1.6822469,0.24585972943453652,0.9750202036771646
-0.57704747,0.3912231491600598,0.9777397806821471
-0.73471904,0.33364907895494944,0.9714436241222326
-0.3561743,0.27339519752385194,0.9964831890762509
-0.21912618,0.3435460737641055,0.9816194129685347
-1.4339296,0.14060880524171496,0.9705742266152209
0.03501117,0.31501041784522904,0.9875830978835805
1.6356773,0.24468293905955696,0.9648404625956504
-0.95027006,0.3176840428235797,0.9913475038498004
0.19201754,0.11304658241649132,0.9735728448058191
-0.17388716,0.23390778528624026,0.9717804528689492
-0.95625776,0.3985436145101524,0.9673662560453048
0.8932237,0.404103195479772,0.9815348664898452
-0.11800349,0.24605638433012691,0.9738114516229559
-1.0447401,0.18570505884697233,0.9750972008354379
0.9404587,0.227586259283604,0.9713705299871908
1.4700223,0.34574861745332525,0.9803848982310112
0.18669504,0.2216077940363888,0.9615485820268931
-0.9323075,0.14940502535149575,0.9702457825430325
1.6330162,0.3678289935609933,0.9852128228849879
-0.49255684,0.07327121210476367,0.9538089477308095
1.5432034,0.2973620567089141,0.9750048623859103
-0.1891888,0.0569351025895792,0.9648529284465237
-0.17122592,0.2781119938523466,0.9851439316014506
-1.1092725,0.21395361529954324,0.99087076490171
-0.7293969,0.1381096161641418,0.975236340859168
-1.0028273,0.24549859699680807,0.980287613517166
-0.4632844,0.21400188075100174,0.9605782154725073
-0.16923022,0.21345905487258496,0.9935386999519066
0.5007078,0.26022338640334414,0.9740724195456845
-0.09272274,0.241855997997589,0.981401695988879
-0.5557584,0.23456809994521702,0.9729423525268345
-0.16989546,0.22143274629911622,0.968892226779152
0.19600925,0.30606497770795577,0.99034147127198
-0.16923022,0.35896283262421913,0.9674607549792703
-0.12798293,0.41431454611993934,0.979411207377775
-0.048814196,0.164678100999287,1.0130541912182895
0.74885774,0.24028166657887862,0.981321024995686
-0.057462856,0.28748763816767553,0.9753783755326374
-0.7353843,0.20093621616784102,0.9746787952585572
-0.43401194,0.24356190250441345,0.9620737340144174
-0.23642349,0.3268256161073264,0.9623758170024073
-0.7786276,0.3692203646945294,0.976143880986084
-1.0746778,0.17067471574846202,0.9850696026114245
-1.4073184,0.18465995822788292,0.9818087795465146
-0.57305574,0.17979907560113945,0.9736683352133639
1.3688996,0.0803546378605538,0.9714297497326133
-0.8458212,0.12863528922799244,0.9788500376181076
0.2612065,0.37760899169666834,0.9743501897986934
0.2345953,0.3695936348665041,0.9511942507788528
0.04099858,0.19421786473701022,0.9748732821786743
-1.2230355,0.10638806075398256,0.9788541076238448
-1.3733889,0.2788913042827767,0.950735246189443
-1.0427444,0.29000500161423154,0.976100860689242
-1.4365908,0.21373009182140254,0.9704534556473765
-0.84116393,0.17654977972578617,0.9888135731847939
-0.21513446,0.2380800871280275,0.9846561040543209
-1.0879834,0.10381900194384604,1.008871569724793
0.025697276,0.34967911257242995,0.968580985047363
-0.13929252,0.31716303433442666,0.9827126190267594
1.5432034,0.19552424839660928,0.9756573614933213
-0.21513446,0.5083674357363208,0.9729547075442191
0.06361809,0.3080922282624768,0.9788861904605047
0.32440838,0.2559825574724096,0.9917009202906604
0.81139404,0.26484502422189043,0.961528105551008
0.062952854,0.16499573587599334,0.968301927986975
-0.95958424,0.2668154737846452,0.974905088579649
1.1446998,0.17740018748456124,0.979588881056248
-1.1831187,0.10088271097073298,0.9844208069970334
-0.48457342,0.338773935191336,0.9606826603764069
-1.5816216,0.1885592584488332,0.9615057533761739
0.12881567,0.27393897509136683,0.9628510294693715
0.062287617,0.3500922728561876,0.9873318151681333
-0.28232804,0.400100808190368,0.9659767233965776
-0.7839498,0.2612609981284066,0.9734407431541872
-0.7260704,0.24507711774763763,0.9686663704956486
1.2079017,0.2760500908587087,0.9661217033142261
0.7881093,0.3258033940126063,0.9648124398658092
0.8572986,0.24138440603569777,0.9716120997597549
1.0981303,0.3904669642563401,0.9803895019429214
-0.77397066,0.3663111392267947,0.9760887664438704
